nse_symbol,status
SHARDACROP,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=6"
SHAREINDIA,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
SHILPAMED,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=12,Cash from Financing Activity=7"
SHREECEM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=11,Cash from Financing Activity=8"
SHRIPISTON,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
SHRIRAMFIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=6,Cash from Financing Activity=10"
SHYAMMETL,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=7"
SIEMENS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=7"
SIGNATURE,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=6"
SJVN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
SKFINDIA,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=3"
SKFINDUS,"ok:standalone:headline=6:cols=2;schedules=Cash from Operating Activity=8,Cash from Investing Activity=3,Cash from Financing Activity=4"
SKIPPER,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=6"
SKYGOLD,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
SMARTWORKS,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=6,Cash from Investing Activity=7,Cash from Financing Activity=6"
SMLMAH,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=5,Cash from Financing Activity=6"
SOBHA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
SOLARINDS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=6"
SONACOMS,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
SONATSOFTW,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
SOUTHBANK,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=7,Cash from Investing Activity=4,Cash from Financing Activity=7"
SPARC,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=6,Cash from Investing Activity=6,Cash from Financing Activity=5"
SPLPETRO,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=6"
SRF,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
STAR,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
STARCEMENT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
STARHEALTH,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=3,Cash from Investing Activity=6,Cash from Financing Activity=5"
STLTECH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=8"
STYL,"ok:consolidated:headline=6:cols=3;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=6"
STYRENIX,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=5"
SUBROS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=11,Cash from Investing Activity=7,Cash from Financing Activity=7"
SUDARSCHEM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
SUDEEPPHRM,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=6,Cash from Financing Activity=6"
SUMICHEM,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=6"
SUNDARMFIN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=11,Cash from Investing Activity=10,Cash from Financing Activity=7"
SUNPHARMA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=HTTP0"
SUNTECK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=8"
SUNTV,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=6"
SUPREMEIND,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=5"
SUPRIYA,"ok:standalone:headline=6:cols=10;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=8"
SURYAROSNI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=8"
SUZLON,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=12,Cash from Financing Activity=9"
SWANCORP,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=8"
SWIGGY,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=7"
SWSOLAR,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=10,Cash from Investing Activity=8,Cash from Financing Activity=7"
SYNGENE,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=7"
SYRMA,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=8"
TANLA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=9"
TARC,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=6,Cash from Financing Activity=7"
TARIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=6"
TATACAP,"ok:consolidated:headline=6:cols=6;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=8"
TATACHEM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=10,Cash from Financing Activity=8"
TATACOMM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=6"
TATACONSUM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=13,Cash from Financing Activity=8"
TATAELXSI,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=10,Cash from Investing Activity=4,Cash from Financing Activity=5"
TATAINVEST,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
TATAPOWER,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=7"
TATASTEEL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=7"
TATATECH,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=9"
TBOTEK,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=6,Cash from Investing Activity=9,Cash from Financing Activity=7"
TCS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
TDPOWERSYS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=6"
TECHM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=12,Cash from Financing Activity=7"
TECHNOE,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=7"
TEGA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=5,Cash from Investing Activity=9,Cash from Financing Activity=7"
TEJASNET,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
TENNIND,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=6"
TEXRAIL,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
THANGAMAYL,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=4,Cash from Financing Activity=8"
THELEELA,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
THERMAX,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=7"
THOMASCOOK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=11,Cash from Financing Activity=9"
THYROCARE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
TI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
TIINDIA,"ok:consolidated:headline=6:cols=11;schedules=Cash from Operating Activity=9,Cash from Investing Activity=9,Cash from Financing Activity=7"
TIMETECHNO,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=7"
TIMKEN,"ok:consolidated:headline=6:cols=2;schedules=Cash from Operating Activity=9,Cash from Investing Activity=6,Cash from Financing Activity=3"
TIPSMUSIC,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=6"
TITAGARH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=8"
TITAN,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=6"
TMB,"ok:standalone:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=2,Cash from Financing Activity=5"
TMCV,"ok:consolidated:headline=6:cols=2;schedules=Cash from Operating Activity=7,Cash from Investing Activity=9,Cash from Financing Activity=4"
TMPV,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=8"
TORNTPHARM,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=6"
TORNTPOWER,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=12,Cash from Financing Activity=7"
TRANSRAILL,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=10,Cash from Investing Activity=7,Cash from Financing Activity=8"
TRAVELFOOD,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=10,Cash from Investing Activity=10,Cash from Financing Activity=6"
TRENT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=9"
TRIDENT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=9"
TRITURBINE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
TRIVENI,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=8"
TSFINV,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=5"
TTML,"ok:consolidated:headline=6:cols=3;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=5"
TVSMOTOR,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=8"
TVSSCS,"ok:consolidated:headline=6:cols=8;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=7"
UBL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=6"
UCOBANK,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=10"
UJJIVANSFB,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=6,Cash from Financing Activity=5"
ULTRACEMCO,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=7"
UNIONBANK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=5,Cash from Financing Activity=8"
UNITDSPR,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=10,Cash from Financing Activity=6"
UNOMINDA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=12,Cash from Financing Activity=8"
UPL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=10,Cash from Financing Activity=8"
URBANCO,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=9,Cash from Investing Activity=8,Cash from Financing Activity=6"
USHAMART,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
UTIAMC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
UTLSOLAR,"ok:consolidated:headline=6:cols=2;schedules=Cash from Operating Activity=8,Cash from Investing Activity=3,Cash from Financing Activity=4"
V2RETAIL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=5,Cash from Financing Activity=7"
VAIBHAVGBL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
VARROC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=7"
VBL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=11"
VEDL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=11,Cash from Financing Activity=7"
VGUARD,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=8,Cash from Investing Activity=10,Cash from Financing Activity=6"
VIJAYA,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=7"
VIKRAMSOLR,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=6,Cash from Investing Activity=6,Cash from Financing Activity=6"
VIPIND,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
VIYASH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=7"
VMART,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=7"
VMM,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=7"
VOLTAMP,"ok:standalone:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=8,Cash from Financing Activity=4"
VOLTAS,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=6"
VTL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
WAAREEENER,"ok:consolidated:headline=6:cols=7;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
WAAREERTL,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=6"
WABAG,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=7"
WAKEFIT,"ok:standalone:headline=6:cols=6;schedules=Cash from Operating Activity=10,Cash from Investing Activity=6,Cash from Financing Activity=7"
WEBELSOLAR,"ok:consolidated:headline=6:cols=2;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=6"
WELCORP,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=10,Cash from Financing Activity=10"
WELENT,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=12,Cash from Financing Activity=7"
WELSPUNLIV,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=8,Cash from Financing Activity=8"
WESTLIFE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=9"
WEWORK,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=8,Cash from Investing Activity=7,Cash from Financing Activity=7"
WHIRLPOOL,"ok:consolidated:headline=6:cols=9;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=4"
WIPRO,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=11,Cash from Financing Activity=7"
WOCKPHARMA,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=9,Cash from Investing Activity=7,Cash from Financing Activity=8"
YATHARTH,"ok:consolidated:headline=6:cols=10;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=6"
YESBANK,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=7,Cash from Investing Activity=5,Cash from Financing Activity=6"
ZAGGLE,"ok:consolidated:headline=6:cols=4;schedules=Cash from Operating Activity=7,Cash from Investing Activity=7,Cash from Financing Activity=6"
ZEEL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=6,Cash from Investing Activity=10,Cash from Financing Activity=6"
ZENSARTECH,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=9,Cash from Financing Activity=7"
ZENTEC,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=8,Cash from Financing Activity=8"
ZFCVINDIA,"ok:consolidated:headline=6:cols=5;schedules=Cash from Operating Activity=7,Cash from Investing Activity=6,Cash from Financing Activity=3"
ZYDUSLIFE,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=10,Cash from Investing Activity=9,Cash from Financing Activity=7"
ZYDUSWELL,"ok:consolidated:headline=6:cols=12;schedules=Cash from Operating Activity=8,Cash from Investing Activity=6,Cash from Financing Activity=8"
