nse_symbol,year,metric,value
NBCC,Mar 2021,Market Cap (Rs Cr),5616.0
NBCC,Mar 2022,Market Cap (Rs Cr),4356.0
NBCC,Mar 2023,Market Cap (Rs Cr),4253.4
NBCC,Mar 2024,Market Cap (Rs Cr),14268.6
NBCC,Mar 2025,Market Cap (Rs Cr),22110.3
NBCC,Mar 2026,Market Cap (Rs Cr),20930.4
NBCC,Mar 2015,P/E ratio,41.29
NBCC,Mar 2016,P/E ratio,39.17
NBCC,Mar 2017,P/E ratio,43.78
NBCC,Mar 2018,P/E ratio,45.34
NBCC,Mar 2019,P/E ratio,31.15
NBCC,Mar 2020,P/E ratio,37.48
NBCC,Mar 2021,P/E ratio,37.14
NBCC,Mar 2022,P/E ratio,29.16
NBCC,Mar 2023,P/E ratio,23.87
NBCC,Mar 2024,P/E ratio,53.2
NBCC,Mar 2025,P/E ratio,40.95
NBCC,Mar 2026,P/E ratio,29.03
NCC,Mar 2015,Stock Price (Rs),112.05
NCC,Mar 2016,Stock Price (Rs),75.8
NCC,Mar 2017,Stock Price (Rs),81.95
NCC,Mar 2018,Stock Price (Rs),117.55
NCC,Mar 2019,Stock Price (Rs),111.4
NCC,Mar 2020,Stock Price (Rs),18.75
NCC,Mar 2021,Stock Price (Rs),79.0
NCC,Mar 2022,Stock Price (Rs),58.55
NCC,Mar 2023,Stock Price (Rs),106.1
NCC,Mar 2024,Stock Price (Rs),232.35
NCC,Mar 2025,Stock Price (Rs),209.48
NCC,Mar 2026,Stock Price (Rs),130.94
NCC,Mar 2015,EPS in Rs,0.97
NCC,Mar 2016,EPS in Rs,2.17
NCC,Mar 2017,EPS in Rs,0.57
NCC,Mar 2018,EPS in Rs,2.81
NCC,Mar 2019,EPS in Rs,9.63
NCC,Mar 2020,EPS in Rs,5.52
NCC,Mar 2021,EPS in Rs,4.4
NCC,Mar 2022,EPS in Rs,7.91
NCC,Mar 2023,EPS in Rs,9.7
NCC,Mar 2024,EPS in Rs,11.32
NCC,Mar 2025,EPS in Rs,13.06
NCC,Mar 2026,EPS in Rs,10.76
NCC,Mar 2015,Equity Capital (Rs Cr),111.0
NCC,Mar 2016,Equity Capital (Rs Cr),111.0
NCC,Mar 2017,Equity Capital (Rs Cr),111.0
NCC,Mar 2018,Equity Capital (Rs Cr),120.0
NCC,Mar 2019,Equity Capital (Rs Cr),120.0
NCC,Mar 2020,Equity Capital (Rs Cr),122.0
NCC,Mar 2021,Equity Capital (Rs Cr),122.0
NCC,Mar 2022,Equity Capital (Rs Cr),122.0
NCC,Mar 2023,Equity Capital (Rs Cr),126.0
NCC,Mar 2024,Equity Capital (Rs Cr),126.0
NCC,Mar 2025,Equity Capital (Rs Cr),126.0
NCC,Mar 2026,Equity Capital (Rs Cr),126.0
NCC,Mar 2015,Face Value (Rs),2.0
NCC,Mar 2016,Face Value (Rs),2.0
NCC,Mar 2017,Face Value (Rs),2.0
NCC,Mar 2018,Face Value (Rs),2.0
NCC,Mar 2019,Face Value (Rs),2.0
NCC,Mar 2020,Face Value (Rs),2.0
NCC,Mar 2021,Face Value (Rs),2.0
NCC,Mar 2022,Face Value (Rs),2.0
NCC,Mar 2023,Face Value (Rs),2.0
NCC,Mar 2024,Face Value (Rs),2.0
NCC,Mar 2025,Face Value (Rs),2.0
NCC,Mar 2026,Face Value (Rs),2.0
NCC,Mar 2015,Shares Outstanding,555000000.0
NCC,Mar 2016,Shares Outstanding,555000000.0
NCC,Mar 2017,Shares Outstanding,555000000.0
NCC,Mar 2018,Shares Outstanding,600000000.0
NCC,Mar 2019,Shares Outstanding,600000000.0
NCC,Mar 2020,Shares Outstanding,610000000.0
NCC,Mar 2021,Shares Outstanding,610000000.0
NCC,Mar 2022,Shares Outstanding,610000000.0
NCC,Mar 2023,Shares Outstanding,630000000.0
NCC,Mar 2024,Shares Outstanding,630000000.0
NCC,Mar 2025,Shares Outstanding,630000000.0
NCC,Mar 2026,Shares Outstanding,630000000.0
NCC,Mar 2015,Market Cap (Rs Cr),6218.77
NCC,Mar 2016,Market Cap (Rs Cr),4206.9
NCC,Mar 2017,Market Cap (Rs Cr),4548.23
NCC,Mar 2018,Market Cap (Rs Cr),7053.0
NCC,Mar 2019,Market Cap (Rs Cr),6684.0
NCC,Mar 2020,Market Cap (Rs Cr),1143.75
NCC,Mar 2021,Market Cap (Rs Cr),4819.0
NCC,Mar 2022,Market Cap (Rs Cr),3571.55
NCC,Mar 2023,Market Cap (Rs Cr),6684.3
NCC,Mar 2024,Market Cap (Rs Cr),14638.05
NCC,Mar 2025,Market Cap (Rs Cr),13197.24
NCC,Mar 2026,Market Cap (Rs Cr),8249.22
NCC,Mar 2015,P/E ratio,115.52
NCC,Mar 2016,P/E ratio,34.93
NCC,Mar 2017,P/E ratio,143.77
NCC,Mar 2018,P/E ratio,41.83
NCC,Mar 2019,P/E ratio,11.57
NCC,Mar 2020,P/E ratio,3.4
NCC,Mar 2021,P/E ratio,17.95
NCC,Mar 2022,P/E ratio,7.4
NCC,Mar 2023,P/E ratio,10.94
NCC,Mar 2024,P/E ratio,20.53
NCC,Mar 2025,P/E ratio,16.04
NCC,Mar 2026,P/E ratio,12.17
NHPC,Mar 2015,Stock Price (Rs),19.8
NHPC,Mar 2016,Stock Price (Rs),24.15
NHPC,Mar 2017,Stock Price (Rs),32.2
NHPC,Mar 2018,Stock Price (Rs),27.7
NHPC,Mar 2019,Stock Price (Rs),24.6
NHPC,Mar 2020,Stock Price (Rs),19.95
NHPC,Mar 2021,Stock Price (Rs),24.45
NHPC,Mar 2022,Stock Price (Rs),27.8
NHPC,Mar 2023,Stock Price (Rs),40.2
NHPC,Mar 2024,Stock Price (Rs),89.7
NHPC,Mar 2025,Stock Price (Rs),82.2
NHPC,Mar 2026,Stock Price (Rs),73.72
NHPC,Mar 2015,EPS in Rs,2.25
NHPC,Mar 2016,EPS in Rs,1.85
NHPC,Mar 2017,EPS in Rs,2.95
NHPC,Mar 2018,EPS in Rs,2.45
NHPC,Mar 2019,EPS in Rs,2.58
NHPC,Mar 2020,EPS in Rs,2.87
NHPC,Mar 2021,EPS in Rs,3.26
NHPC,Mar 2022,EPS in Rs,3.51
NHPC,Mar 2023,EPS in Rs,3.89
NHPC,Mar 2024,EPS in Rs,3.58
NHPC,Mar 2025,EPS in Rs,2.99
NHPC,Mar 2026,EPS in Rs,3.75
NHPC,Mar 2015,Equity Capital (Rs Cr),11071.0
NHPC,Mar 2016,Equity Capital (Rs Cr),11071.0
NHPC,Mar 2017,Equity Capital (Rs Cr),10259.0
NHPC,Mar 2018,Equity Capital (Rs Cr),10259.0
NHPC,Mar 2019,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2020,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2021,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2022,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2023,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2024,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2025,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2026,Equity Capital (Rs Cr),10045.0
NHPC,Mar 2015,Face Value (Rs),10.0
NHPC,Mar 2016,Face Value (Rs),10.0
NHPC,Mar 2017,Face Value (Rs),10.0
NHPC,Mar 2018,Face Value (Rs),10.0
NHPC,Mar 2019,Face Value (Rs),10.0
NHPC,Mar 2020,Face Value (Rs),10.0
NHPC,Mar 2021,Face Value (Rs),10.0
NHPC,Mar 2022,Face Value (Rs),10.0
NHPC,Mar 2023,Face Value (Rs),10.0
NHPC,Mar 2024,Face Value (Rs),10.0
NHPC,Mar 2025,Face Value (Rs),10.0
NHPC,Mar 2026,Face Value (Rs),10.0
NHPC,Mar 2015,Shares Outstanding,11071000000.0
NHPC,Mar 2016,Shares Outstanding,11071000000.0
NHPC,Mar 2017,Shares Outstanding,10259000000.0
NHPC,Mar 2018,Shares Outstanding,10259000000.0
NHPC,Mar 2019,Shares Outstanding,10045000000.0
NHPC,Mar 2020,Shares Outstanding,10045000000.0
NHPC,Mar 2021,Shares Outstanding,10045000000.0
NHPC,Mar 2022,Shares Outstanding,10045000000.0
NHPC,Mar 2023,Shares Outstanding,10045000000.0
NHPC,Mar 2024,Shares Outstanding,10045000000.0
NHPC,Mar 2025,Shares Outstanding,10045000000.0
NHPC,Mar 2026,Shares Outstanding,10045000000.0
NHPC,Mar 2015,Market Cap (Rs Cr),21920.58
NHPC,Mar 2016,Market Cap (Rs Cr),26736.46
NHPC,Mar 2017,Market Cap (Rs Cr),33033.98
NHPC,Mar 2018,Market Cap (Rs Cr),28417.43
NHPC,Mar 2019,Market Cap (Rs Cr),24710.7
NHPC,Mar 2020,Market Cap (Rs Cr),20039.78
NHPC,Mar 2021,Market Cap (Rs Cr),24560.03
NHPC,Mar 2022,Market Cap (Rs Cr),27925.1
NHPC,Mar 2023,Market Cap (Rs Cr),40380.9
NHPC,Mar 2024,Market Cap (Rs Cr),90103.65
NHPC,Mar 2025,Market Cap (Rs Cr),82569.9
NHPC,Mar 2026,Market Cap (Rs Cr),74051.74
NHPC,Mar 2015,P/E ratio,8.8
NHPC,Mar 2016,P/E ratio,13.05
NHPC,Mar 2017,P/E ratio,10.92
NHPC,Mar 2018,P/E ratio,11.31
NHPC,Mar 2019,P/E ratio,9.53
NHPC,Mar 2020,P/E ratio,6.95
NHPC,Mar 2021,P/E ratio,7.5
NHPC,Mar 2022,P/E ratio,7.92
NHPC,Mar 2023,P/E ratio,10.33
NHPC,Mar 2024,P/E ratio,25.06
NHPC,Mar 2025,P/E ratio,27.49
NHPC,Mar 2026,P/E ratio,19.66
NLCINDIA,Mar 2015,Stock Price (Rs),69.55
NLCINDIA,Mar 2016,Stock Price (Rs),71.15
NLCINDIA,Mar 2017,Stock Price (Rs),107.35
NLCINDIA,Mar 2018,Stock Price (Rs),83.75
NLCINDIA,Mar 2019,Stock Price (Rs),69.75
NLCINDIA,Mar 2020,Stock Price (Rs),43.9
NLCINDIA,Mar 2021,Stock Price (Rs),50.4
NLCINDIA,Mar 2022,Stock Price (Rs),62.55
NLCINDIA,Mar 2023,Stock Price (Rs),77.15
NLCINDIA,Mar 2024,Stock Price (Rs),228.1
NLCINDIA,Mar 2025,Stock Price (Rs),244.67
NLCINDIA,Mar 2026,Stock Price (Rs),268.6
NLCINDIA,Mar 2015,EPS in Rs,9.42
NLCINDIA,Mar 2016,EPS in Rs,0.51
NLCINDIA,Mar 2017,EPS in Rs,16.01
NLCINDIA,Mar 2018,EPS in Rs,12.71
NLCINDIA,Mar 2019,EPS in Rs,10.87
NLCINDIA,Mar 2020,EPS in Rs,10.39
NLCINDIA,Mar 2021,EPS in Rs,9.24
NLCINDIA,Mar 2022,EPS in Rs,7.88
NLCINDIA,Mar 2023,EPS in Rs,10.07
NLCINDIA,Mar 2024,EPS in Rs,13.37
NLCINDIA,Mar 2025,EPS in Rs,18.9
NLCINDIA,Mar 2026,EPS in Rs,25.4
NLCINDIA,Mar 2015,Equity Capital (Rs Cr),1678.0
NLCINDIA,Mar 2016,Equity Capital (Rs Cr),1678.0
NLCINDIA,Mar 2017,Equity Capital (Rs Cr),1529.0
NLCINDIA,Mar 2018,Equity Capital (Rs Cr),1529.0
NLCINDIA,Mar 2019,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2020,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2021,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2022,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2023,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2024,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2025,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2026,Equity Capital (Rs Cr),1387.0
NLCINDIA,Mar 2015,Face Value (Rs),10.0
NLCINDIA,Mar 2016,Face Value (Rs),10.0
NLCINDIA,Mar 2017,Face Value (Rs),10.0
NLCINDIA,Mar 2018,Face Value (Rs),10.0
NLCINDIA,Mar 2019,Face Value (Rs),10.0
NLCINDIA,Mar 2020,Face Value (Rs),10.0
NLCINDIA,Mar 2021,Face Value (Rs),10.0
NLCINDIA,Mar 2022,Face Value (Rs),10.0
NLCINDIA,Mar 2023,Face Value (Rs),10.0
NLCINDIA,Mar 2024,Face Value (Rs),10.0
NLCINDIA,Mar 2025,Face Value (Rs),10.0
NLCINDIA,Mar 2026,Face Value (Rs),10.0
NLCINDIA,Mar 2015,Shares Outstanding,1678000000.0
NLCINDIA,Mar 2016,Shares Outstanding,1678000000.0
NLCINDIA,Mar 2017,Shares Outstanding,1529000000.0
NLCINDIA,Mar 2018,Shares Outstanding,1529000000.0
NLCINDIA,Mar 2019,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2020,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2021,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2022,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2023,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2024,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2025,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2026,Shares Outstanding,1387000000.0
NLCINDIA,Mar 2015,Market Cap (Rs Cr),11670.49
NLCINDIA,Mar 2016,Market Cap (Rs Cr),11938.97
NLCINDIA,Mar 2017,Market Cap (Rs Cr),16413.81
NLCINDIA,Mar 2018,Market Cap (Rs Cr),12805.38
NLCINDIA,Mar 2019,Market Cap (Rs Cr),9674.33
NLCINDIA,Mar 2020,Market Cap (Rs Cr),6088.93
NLCINDIA,Mar 2021,Market Cap (Rs Cr),6990.48
NLCINDIA,Mar 2022,Market Cap (Rs Cr),8675.68
NLCINDIA,Mar 2023,Market Cap (Rs Cr),10700.71
NLCINDIA,Mar 2024,Market Cap (Rs Cr),31637.47
NLCINDIA,Mar 2025,Market Cap (Rs Cr),33935.73
NLCINDIA,Mar 2026,Market Cap (Rs Cr),37254.82
NLCINDIA,Mar 2015,P/E ratio,7.38
NLCINDIA,Mar 2016,P/E ratio,139.51
NLCINDIA,Mar 2017,P/E ratio,6.71
NLCINDIA,Mar 2018,P/E ratio,6.59
NLCINDIA,Mar 2019,P/E ratio,6.42
NLCINDIA,Mar 2020,P/E ratio,4.23
NLCINDIA,Mar 2021,P/E ratio,5.45
NLCINDIA,Mar 2022,P/E ratio,7.94
NLCINDIA,Mar 2023,P/E ratio,7.66
NLCINDIA,Mar 2024,P/E ratio,17.06
NLCINDIA,Mar 2025,P/E ratio,12.95
NLCINDIA,Mar 2026,P/E ratio,10.57
NMDC,Mar 2015,Stock Price (Rs),32.99
NMDC,Mar 2016,Stock Price (Rs),25.11
NMDC,Mar 2017,Stock Price (Rs),34.1
NMDC,Mar 2018,Stock Price (Rs),30.37
NMDC,Mar 2019,Stock Price (Rs),25.92
NMDC,Mar 2020,Stock Price (Rs),20.5
NMDC,Mar 2021,Stock Price (Rs),34.68
NMDC,Mar 2022,Stock Price (Rs),41.65
NMDC,Mar 2023,Stock Price (Rs),37.18
NMDC,Mar 2024,Stock Price (Rs),67.25
NMDC,Mar 2025,Stock Price (Rs),68.89
NMDC,Mar 2026,Stock Price (Rs),76.27
NMDC,Mar 2015,EPS in Rs,5.34
NMDC,Mar 2016,EPS in Rs,2.14
NMDC,Mar 2017,EPS in Rs,2.68
NMDC,Mar 2018,EPS in Rs,4.01
NMDC,Mar 2019,EPS in Rs,5.03
NMDC,Mar 2020,EPS in Rs,3.89
NMDC,Mar 2021,EPS in Rs,7.14
NMDC,Mar 2022,EPS in Rs,10.72
NMDC,Mar 2023,EPS in Rs,6.37
NMDC,Mar 2024,EPS in Rs,6.34
NMDC,Mar 2025,EPS in Rs,7.43
NMDC,Mar 2026,EPS in Rs,8.47
NMDC,Mar 2015,Equity Capital (Rs Cr),396.0
NMDC,Mar 2016,Equity Capital (Rs Cr),396.0
NMDC,Mar 2017,Equity Capital (Rs Cr),316.0
NMDC,Mar 2018,Equity Capital (Rs Cr),316.0
NMDC,Mar 2019,Equity Capital (Rs Cr),306.0
NMDC,Mar 2020,Equity Capital (Rs Cr),306.0
NMDC,Mar 2021,Equity Capital (Rs Cr),293.0
NMDC,Mar 2022,Equity Capital (Rs Cr),293.0
NMDC,Mar 2023,Equity Capital (Rs Cr),293.0
NMDC,Mar 2024,Equity Capital (Rs Cr),293.0
NMDC,Mar 2025,Equity Capital (Rs Cr),879.0
NMDC,Mar 2026,Equity Capital (Rs Cr),879.0
NMDC,Mar 2015,Face Value (Rs),1.0
NMDC,Mar 2016,Face Value (Rs),1.0
NMDC,Mar 2017,Face Value (Rs),1.0
NMDC,Mar 2018,Face Value (Rs),1.0
NMDC,Mar 2019,Face Value (Rs),1.0
NMDC,Mar 2020,Face Value (Rs),1.0
NMDC,Mar 2021,Face Value (Rs),1.0
NMDC,Mar 2022,Face Value (Rs),1.0
NMDC,Mar 2023,Face Value (Rs),1.0
NMDC,Mar 2024,Face Value (Rs),1.0
NMDC,Mar 2025,Face Value (Rs),1.0
NMDC,Mar 2026,Face Value (Rs),1.0
NMDC,Mar 2015,Shares Outstanding,3960000000.0
NMDC,Mar 2016,Shares Outstanding,3960000000.0
NMDC,Mar 2017,Shares Outstanding,3160000000.0
NMDC,Mar 2018,Shares Outstanding,3160000000.0
NMDC,Mar 2019,Shares Outstanding,3060000000.0
NMDC,Mar 2020,Shares Outstanding,3060000000.0
NMDC,Mar 2021,Shares Outstanding,2930000000.0
NMDC,Mar 2022,Shares Outstanding,2930000000.0
NMDC,Mar 2023,Shares Outstanding,2930000000.0
NMDC,Mar 2024,Shares Outstanding,2930000000.0
NMDC,Mar 2025,Shares Outstanding,8790000000.0
NMDC,Mar 2026,Shares Outstanding,8790000000.0
NMDC,Mar 2015,Market Cap (Rs Cr),13064.04
NMDC,Mar 2016,Market Cap (Rs Cr),9943.56
NMDC,Mar 2017,Market Cap (Rs Cr),10775.6
NMDC,Mar 2018,Market Cap (Rs Cr),9596.92
NMDC,Mar 2019,Market Cap (Rs Cr),7931.52
NMDC,Mar 2020,Market Cap (Rs Cr),6273.0
NMDC,Mar 2021,Market Cap (Rs Cr),10161.24
NMDC,Mar 2022,Market Cap (Rs Cr),12203.45
NMDC,Mar 2023,Market Cap (Rs Cr),10893.74
NMDC,Mar 2024,Market Cap (Rs Cr),19704.25
NMDC,Mar 2025,Market Cap (Rs Cr),60554.31
NMDC,Mar 2026,Market Cap (Rs Cr),67041.33
NMDC,Mar 2015,P/E ratio,6.18
NMDC,Mar 2016,P/E ratio,11.73
NMDC,Mar 2017,P/E ratio,12.72
NMDC,Mar 2018,P/E ratio,7.57
NMDC,Mar 2019,P/E ratio,5.15
NMDC,Mar 2020,P/E ratio,5.27
NMDC,Mar 2021,P/E ratio,4.86
NMDC,Mar 2022,P/E ratio,3.89
NMDC,Mar 2023,P/E ratio,5.84
NMDC,Mar 2024,P/E ratio,10.61
NMDC,Mar 2025,P/E ratio,9.27
NMDC,Mar 2026,P/E ratio,9.0
NSLNISP,Mar 2015,Stock Price (Rs),
NSLNISP,Mar 2016,Stock Price (Rs),
NSLNISP,Mar 2017,Stock Price (Rs),
NSLNISP,Mar 2018,Stock Price (Rs),
NSLNISP,Mar 2019,Stock Price (Rs),
NSLNISP,Mar 2020,Stock Price (Rs),
NSLNISP,Mar 2021,Stock Price (Rs),
NSLNISP,Mar 2022,Stock Price (Rs),
NSLNISP,Mar 2023,Stock Price (Rs),31.05
NSLNISP,Mar 2024,Stock Price (Rs),54.7
NSLNISP,Mar 2025,Stock Price (Rs),33.36
NSLNISP,Mar 2026,Stock Price (Rs),33.2
NSLNISP,Mar 2015,EPS in Rs,
NSLNISP,Mar 2016,EPS in Rs,
NSLNISP,Mar 2017,EPS in Rs,
NSLNISP,Mar 2018,EPS in Rs,
NSLNISP,Mar 2019,EPS in Rs,
NSLNISP,Mar 2020,EPS in Rs,
NSLNISP,Mar 2021,EPS in Rs,
NSLNISP,Mar 2022,EPS in Rs,
NSLNISP,Mar 2023,EPS in Rs,
NSLNISP,Mar 2024,EPS in Rs,
NSLNISP,Mar 2025,EPS in Rs,
NSLNISP,Mar 2026,EPS in Rs,
NSLNISP,Mar 2015,Equity Capital (Rs Cr),
NSLNISP,Mar 2016,Equity Capital (Rs Cr),
NSLNISP,Mar 2017,Equity Capital (Rs Cr),
NSLNISP,Mar 2018,Equity Capital (Rs Cr),
NSLNISP,Mar 2019,Equity Capital (Rs Cr),
NSLNISP,Mar 2020,Equity Capital (Rs Cr),
NSLNISP,Mar 2021,Equity Capital (Rs Cr),
NSLNISP,Mar 2022,Equity Capital (Rs Cr),
NSLNISP,Mar 2023,Equity Capital (Rs Cr),
NSLNISP,Mar 2024,Equity Capital (Rs Cr),
NSLNISP,Mar 2025,Equity Capital (Rs Cr),
NSLNISP,Mar 2026,Equity Capital (Rs Cr),
NSLNISP,Mar 2015,Face Value (Rs),
NSLNISP,Mar 2016,Face Value (Rs),
NSLNISP,Mar 2017,Face Value (Rs),
NSLNISP,Mar 2018,Face Value (Rs),
NSLNISP,Mar 2019,Face Value (Rs),
NSLNISP,Mar 2020,Face Value (Rs),
NSLNISP,Mar 2021,Face Value (Rs),
NSLNISP,Mar 2022,Face Value (Rs),
NSLNISP,Mar 2023,Face Value (Rs),
NSLNISP,Mar 2024,Face Value (Rs),
NSLNISP,Mar 2025,Face Value (Rs),
NSLNISP,Mar 2026,Face Value (Rs),
NSLNISP,Mar 2015,Shares Outstanding,
NSLNISP,Mar 2016,Shares Outstanding,
NSLNISP,Mar 2017,Shares Outstanding,
NSLNISP,Mar 2018,Shares Outstanding,
NSLNISP,Mar 2019,Shares Outstanding,
NSLNISP,Mar 2020,Shares Outstanding,
NSLNISP,Mar 2021,Shares Outstanding,
NSLNISP,Mar 2022,Shares Outstanding,
NSLNISP,Mar 2023,Shares Outstanding,
NSLNISP,Mar 2024,Shares Outstanding,
NSLNISP,Mar 2025,Shares Outstanding,
NSLNISP,Mar 2026,Shares Outstanding,
NSLNISP,Mar 2015,Market Cap (Rs Cr),
NSLNISP,Mar 2016,Market Cap (Rs Cr),
NSLNISP,Mar 2017,Market Cap (Rs Cr),
NSLNISP,Mar 2018,Market Cap (Rs Cr),
NSLNISP,Mar 2019,Market Cap (Rs Cr),
NSLNISP,Mar 2020,Market Cap (Rs Cr),
NSLNISP,Mar 2021,Market Cap (Rs Cr),
NSLNISP,Mar 2022,Market Cap (Rs Cr),
NSLNISP,Mar 2023,Market Cap (Rs Cr),
NSLNISP,Mar 2024,Market Cap (Rs Cr),
NSLNISP,Mar 2025,Market Cap (Rs Cr),
NSLNISP,Mar 2026,Market Cap (Rs Cr),
NSLNISP,Mar 2015,P/E ratio,
NSLNISP,Mar 2016,P/E ratio,
NSLNISP,Mar 2017,P/E ratio,
NSLNISP,Mar 2018,P/E ratio,
NSLNISP,Mar 2019,P/E ratio,
NSLNISP,Mar 2020,P/E ratio,
NSLNISP,Mar 2021,P/E ratio,
NSLNISP,Mar 2022,P/E ratio,
NSLNISP,Mar 2023,P/E ratio,
NSLNISP,Mar 2024,P/E ratio,
NSLNISP,Mar 2025,P/E ratio,
NSLNISP,Mar 2026,P/E ratio,
NTPCGREEN,Mar 2015,Stock Price (Rs),
NTPCGREEN,Mar 2016,Stock Price (Rs),
NTPCGREEN,Mar 2017,Stock Price (Rs),
NTPCGREEN,Mar 2018,Stock Price (Rs),
NTPCGREEN,Mar 2019,Stock Price (Rs),
NTPCGREEN,Mar 2020,Stock Price (Rs),
NTPCGREEN,Mar 2021,Stock Price (Rs),
NTPCGREEN,Mar 2022,Stock Price (Rs),
NTPCGREEN,Mar 2023,Stock Price (Rs),
NTPCGREEN,Mar 2024,Stock Price (Rs),
NTPCGREEN,Mar 2025,Stock Price (Rs),100.61
NTPCGREEN,Mar 2026,Stock Price (Rs),92.32
NTPCGREEN,Mar 2015,EPS in Rs,
NTPCGREEN,Mar 2016,EPS in Rs,
NTPCGREEN,Mar 2017,EPS in Rs,
NTPCGREEN,Mar 2018,EPS in Rs,
NTPCGREEN,Mar 2019,EPS in Rs,
NTPCGREEN,Mar 2020,EPS in Rs,
NTPCGREEN,Mar 2021,EPS in Rs,
NTPCGREEN,Mar 2022,EPS in Rs,
NTPCGREEN,Mar 2023,EPS in Rs,0.36
NTPCGREEN,Mar 2024,EPS in Rs,0.6
NTPCGREEN,Mar 2025,EPS in Rs,0.56
NTPCGREEN,Mar 2026,EPS in Rs,0.62
NTPCGREEN,Mar 2015,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2016,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2017,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2018,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2019,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2020,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2021,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2022,Equity Capital (Rs Cr),
NTPCGREEN,Mar 2023,Equity Capital (Rs Cr),4720.0
NTPCGREEN,Mar 2024,Equity Capital (Rs Cr),5720.0
NTPCGREEN,Mar 2025,Equity Capital (Rs Cr),8426.0
NTPCGREEN,Mar 2026,Equity Capital (Rs Cr),8426.0
NTPCGREEN,Mar 2015,Face Value (Rs),10.0
NTPCGREEN,Mar 2016,Face Value (Rs),10.0
NTPCGREEN,Mar 2017,Face Value (Rs),10.0
NTPCGREEN,Mar 2018,Face Value (Rs),10.0
NTPCGREEN,Mar 2019,Face Value (Rs),10.0
NTPCGREEN,Mar 2020,Face Value (Rs),10.0
NTPCGREEN,Mar 2021,Face Value (Rs),10.0
NTPCGREEN,Mar 2022,Face Value (Rs),10.0
NTPCGREEN,Mar 2023,Face Value (Rs),10.0
NTPCGREEN,Mar 2024,Face Value (Rs),10.0
NTPCGREEN,Mar 2025,Face Value (Rs),10.0
NTPCGREEN,Mar 2026,Face Value (Rs),10.0
NTPCGREEN,Mar 2015,Shares Outstanding,
NTPCGREEN,Mar 2016,Shares Outstanding,
NTPCGREEN,Mar 2017,Shares Outstanding,
NTPCGREEN,Mar 2018,Shares Outstanding,
NTPCGREEN,Mar 2019,Shares Outstanding,
NTPCGREEN,Mar 2020,Shares Outstanding,
NTPCGREEN,Mar 2021,Shares Outstanding,
NTPCGREEN,Mar 2022,Shares Outstanding,
NTPCGREEN,Mar 2023,Shares Outstanding,4720000000.0
NTPCGREEN,Mar 2024,Shares Outstanding,5720000000.0
NTPCGREEN,Mar 2025,Shares Outstanding,8426000000.0
NTPCGREEN,Mar 2026,Shares Outstanding,8426000000.0
NTPCGREEN,Mar 2015,Market Cap (Rs Cr),
NTPCGREEN,Mar 2016,Market Cap (Rs Cr),
NTPCGREEN,Mar 2017,Market Cap (Rs Cr),
NTPCGREEN,Mar 2018,Market Cap (Rs Cr),
NTPCGREEN,Mar 2019,Market Cap (Rs Cr),
NTPCGREEN,Mar 2020,Market Cap (Rs Cr),
NTPCGREEN,Mar 2021,Market Cap (Rs Cr),
NTPCGREEN,Mar 2022,Market Cap (Rs Cr),
NTPCGREEN,Mar 2023,Market Cap (Rs Cr),
NTPCGREEN,Mar 2024,Market Cap (Rs Cr),
NTPCGREEN,Mar 2025,Market Cap (Rs Cr),84773.99
NTPCGREEN,Mar 2026,Market Cap (Rs Cr),77788.83
NTPCGREEN,Mar 2015,P/E ratio,
NTPCGREEN,Mar 2016,P/E ratio,
NTPCGREEN,Mar 2017,P/E ratio,
NTPCGREEN,Mar 2018,P/E ratio,
NTPCGREEN,Mar 2019,P/E ratio,
NTPCGREEN,Mar 2020,P/E ratio,
NTPCGREEN,Mar 2021,P/E ratio,
NTPCGREEN,Mar 2022,P/E ratio,
NTPCGREEN,Mar 2023,P/E ratio,
