nse_symbol,year,metric,value
THERMAX,Mar 2023,Working Capital Days,-39.0
THERMAX,Mar 2024,Working Capital Days,-24.0
THERMAX,Mar 2025,Working Capital Days,-37.0
THERMAX,Mar 2026,Working Capital Days,3.0
THERMAX,Mar 2015,ROCE %,14.0
THERMAX,Mar 2016,ROCE %,18.0
THERMAX,Mar 2017,ROCE %,18.0
THERMAX,Mar 2018,ROCE %,15.0
THERMAX,Mar 2019,ROCE %,17.0
THERMAX,Mar 2020,ROCE %,12.0
THERMAX,Mar 2021,ROCE %,10.0
THERMAX,Mar 2022,ROCE %,12.0
THERMAX,Mar 2023,ROCE %,15.0
THERMAX,Mar 2024,ROCE %,17.0
THERMAX,Mar 2025,ROCE %,16.0
THERMAX,Mar 2026,ROCE %,15.0
THOMASCOOK,Mar 2015,Debtor Days,73.0
THOMASCOOK,Mar 2016,Debtor Days,50.0
THOMASCOOK,Mar 2017,Debtor Days,42.0
THOMASCOOK,Mar 2018,Debtor Days,28.0
THOMASCOOK,Mar 2019,Debtor Days,46.0
THOMASCOOK,Mar 2020,Debtor Days,25.0
THOMASCOOK,Mar 2021,Debtor Days,59.0
THOMASCOOK,Mar 2022,Debtor Days,45.0
THOMASCOOK,Mar 2023,Debtor Days,41.0
THOMASCOOK,Mar 2024,Debtor Days,32.0
THOMASCOOK,Mar 2025,Debtor Days,28.0
THOMASCOOK,Mar 2026,Debtor Days,29.0
THOMASCOOK,Mar 2015,Inventory Days,
THOMASCOOK,Mar 2016,Inventory Days,
THOMASCOOK,Mar 2017,Inventory Days,
THOMASCOOK,Mar 2018,Inventory Days,
THOMASCOOK,Mar 2019,Inventory Days,
THOMASCOOK,Mar 2020,Inventory Days,
THOMASCOOK,Mar 2021,Inventory Days,
THOMASCOOK,Mar 2022,Inventory Days,
THOMASCOOK,Mar 2023,Inventory Days,
THOMASCOOK,Mar 2024,Inventory Days,
THOMASCOOK,Mar 2025,Inventory Days,
THOMASCOOK,Mar 2026,Inventory Days,
THOMASCOOK,Mar 2015,Days Payable,
THOMASCOOK,Mar 2016,Days Payable,
THOMASCOOK,Mar 2017,Days Payable,
THOMASCOOK,Mar 2018,Days Payable,
THOMASCOOK,Mar 2019,Days Payable,
THOMASCOOK,Mar 2020,Days Payable,
THOMASCOOK,Mar 2021,Days Payable,
THOMASCOOK,Mar 2022,Days Payable,
THOMASCOOK,Mar 2023,Days Payable,
THOMASCOOK,Mar 2024,Days Payable,
THOMASCOOK,Mar 2025,Days Payable,
THOMASCOOK,Mar 2026,Days Payable,
THOMASCOOK,Mar 2015,Cash Conversion Cycle,73.0
THOMASCOOK,Mar 2016,Cash Conversion Cycle,50.0
THOMASCOOK,Mar 2017,Cash Conversion Cycle,42.0
THOMASCOOK,Mar 2018,Cash Conversion Cycle,28.0
THOMASCOOK,Mar 2019,Cash Conversion Cycle,46.0
THOMASCOOK,Mar 2020,Cash Conversion Cycle,25.0
THOMASCOOK,Mar 2021,Cash Conversion Cycle,59.0
THOMASCOOK,Mar 2022,Cash Conversion Cycle,45.0
THOMASCOOK,Mar 2023,Cash Conversion Cycle,41.0
THOMASCOOK,Mar 2024,Cash Conversion Cycle,32.0
THOMASCOOK,Mar 2025,Cash Conversion Cycle,28.0
THOMASCOOK,Mar 2026,Cash Conversion Cycle,29.0
THOMASCOOK,Mar 2015,Working Capital Days,-15.0
THOMASCOOK,Mar 2016,Working Capital Days,-61.0
THOMASCOOK,Mar 2017,Working Capital Days,-52.0
THOMASCOOK,Mar 2018,Working Capital Days,-38.0
THOMASCOOK,Mar 2019,Working Capital Days,-66.0
THOMASCOOK,Mar 2020,Working Capital Days,-78.0
THOMASCOOK,Mar 2021,Working Capital Days,-540.0
THOMASCOOK,Mar 2022,Working Capital Days,-235.0
THOMASCOOK,Mar 2023,Working Capital Days,-102.0
THOMASCOOK,Mar 2024,Working Capital Days,-89.0
THOMASCOOK,Mar 2025,Working Capital Days,-63.0
THOMASCOOK,Mar 2026,Working Capital Days,-75.0
THOMASCOOK,Mar 2015,ROCE %,17.0
THOMASCOOK,Mar 2016,ROCE %,9.0
THOMASCOOK,Mar 2017,ROCE %,10.0
THOMASCOOK,Mar 2018,ROCE %,6.0
THOMASCOOK,Mar 2019,ROCE %,2.0
THOMASCOOK,Mar 2020,ROCE %,1.0
THOMASCOOK,Mar 2021,ROCE %,-14.0
THOMASCOOK,Mar 2022,ROCE %,-11.0
THOMASCOOK,Mar 2023,ROCE %,5.0
THOMASCOOK,Mar 2024,ROCE %,19.0
THOMASCOOK,Mar 2025,ROCE %,19.0
THOMASCOOK,Mar 2026,ROCE %,15.0
THYROCARE,Mar 2015,Debtor Days,10.0
THYROCARE,Mar 2016,Debtor Days,11.0
THYROCARE,Mar 2017,Debtor Days,8.0
THYROCARE,Mar 2018,Debtor Days,10.0
THYROCARE,Mar 2019,Debtor Days,11.0
THYROCARE,Mar 2020,Debtor Days,14.0
THYROCARE,Mar 2021,Debtor Days,33.0
THYROCARE,Mar 2022,Debtor Days,58.0
THYROCARE,Mar 2023,Debtor Days,59.0
THYROCARE,Mar 2024,Debtor Days,28.0
THYROCARE,Mar 2025,Debtor Days,39.0
THYROCARE,Mar 2026,Debtor Days,33.0
THYROCARE,Mar 2015,Inventory Days,48.0
THYROCARE,Mar 2016,Inventory Days,56.0
THYROCARE,Mar 2017,Inventory Days,65.0
THYROCARE,Mar 2018,Inventory Days,66.0
THYROCARE,Mar 2019,Inventory Days,60.0
THYROCARE,Mar 2020,Inventory Days,64.0
THYROCARE,Mar 2021,Inventory Days,52.0
THYROCARE,Mar 2022,Inventory Days,53.0
THYROCARE,Mar 2023,Inventory Days,62.0
THYROCARE,Mar 2024,Inventory Days,104.0
THYROCARE,Mar 2025,Inventory Days,89.0
THYROCARE,Mar 2026,Inventory Days,81.0
THYROCARE,Mar 2015,Days Payable,5.0
THYROCARE,Mar 2016,Days Payable,10.0
THYROCARE,Mar 2017,Days Payable,6.0
THYROCARE,Mar 2018,Days Payable,25.0
THYROCARE,Mar 2019,Days Payable,25.0
THYROCARE,Mar 2020,Days Payable,68.0
THYROCARE,Mar 2021,Days Payable,56.0
THYROCARE,Mar 2022,Days Payable,36.0
THYROCARE,Mar 2023,Days Payable,54.0
THYROCARE,Mar 2024,Days Payable,88.0
THYROCARE,Mar 2025,Days Payable,146.0
THYROCARE,Mar 2026,Days Payable,109.0
THYROCARE,Mar 2015,Cash Conversion Cycle,53.0
THYROCARE,Mar 2016,Cash Conversion Cycle,57.0
THYROCARE,Mar 2017,Cash Conversion Cycle,67.0
THYROCARE,Mar 2018,Cash Conversion Cycle,50.0
THYROCARE,Mar 2019,Cash Conversion Cycle,46.0
THYROCARE,Mar 2020,Cash Conversion Cycle,10.0
THYROCARE,Mar 2021,Cash Conversion Cycle,29.0
THYROCARE,Mar 2022,Cash Conversion Cycle,75.0
THYROCARE,Mar 2023,Cash Conversion Cycle,67.0
THYROCARE,Mar 2024,Cash Conversion Cycle,44.0
THYROCARE,Mar 2025,Cash Conversion Cycle,-18.0
THYROCARE,Mar 2026,Cash Conversion Cycle,4.0
THYROCARE,Mar 2015,Working Capital Days,28.0
THYROCARE,Mar 2016,Working Capital Days,2.0
THYROCARE,Mar 2017,Working Capital Days,19.0
THYROCARE,Mar 2018,Working Capital Days,10.0
THYROCARE,Mar 2019,Working Capital Days,28.0
THYROCARE,Mar 2020,Working Capital Days,-8.0
THYROCARE,Mar 2021,Working Capital Days,19.0
THYROCARE,Mar 2022,Working Capital Days,41.0
THYROCARE,Mar 2023,Working Capital Days,31.0
THYROCARE,Mar 2024,Working Capital Days,7.0
THYROCARE,Mar 2025,Working Capital Days,13.0
THYROCARE,Mar 2026,Working Capital Days,19.0
THYROCARE,Mar 2015,ROCE %,24.0
THYROCARE,Mar 2016,ROCE %,28.0
THYROCARE,Mar 2017,ROCE %,33.0
THYROCARE,Mar 2018,ROCE %,30.0
THYROCARE,Mar 2019,ROCE %,35.0
THYROCARE,Mar 2020,ROCE %,36.0
THYROCARE,Mar 2021,ROCE %,42.0
THYROCARE,Mar 2022,ROCE %,17.0
THYROCARE,Mar 2023,ROCE %,18.0
THYROCARE,Mar 2024,ROCE %,25.0
THYROCARE,Mar 2025,ROCE %,35.0
THYROCARE,Mar 2026,ROCE %,
TI,Mar 2015,Debtor Days,72.0
TI,Mar 2016,Debtor Days,91.0
TI,Mar 2017,Debtor Days,106.0
TI,Mar 2018,Debtor Days,109.0
TI,Mar 2019,Debtor Days,133.0
TI,Mar 2020,Debtor Days,136.0
TI,Mar 2021,Debtor Days,120.0
TI,Mar 2022,Debtor Days,110.0
TI,Mar 2023,Debtor Days,106.0
TI,Mar 2024,Debtor Days,110.0
TI,Mar 2025,Debtor Days,104.0
TI,Mar 2026,Debtor Days,198.0
TI,Mar 2015,Inventory Days,237.0
TI,Mar 2016,Inventory Days,134.0
TI,Mar 2017,Inventory Days,194.0
TI,Mar 2018,Inventory Days,206.0
TI,Mar 2019,Inventory Days,252.0
TI,Mar 2020,Inventory Days,115.0
TI,Mar 2021,Inventory Days,200.0
TI,Mar 2022,Inventory Days,144.0
TI,Mar 2023,Inventory Days,152.0
TI,Mar 2024,Inventory Days,113.0
TI,Mar 2025,Inventory Days,191.0
TI,Mar 2026,Inventory Days,117.0
TI,Mar 2015,Days Payable,289.0
TI,Mar 2016,Days Payable,218.0
TI,Mar 2017,Days Payable,365.0
TI,Mar 2018,Days Payable,418.0
TI,Mar 2019,Days Payable,502.0
TI,Mar 2020,Days Payable,298.0
TI,Mar 2021,Days Payable,412.0
TI,Mar 2022,Days Payable,340.0
TI,Mar 2023,Days Payable,169.0
TI,Mar 2024,Days Payable,135.0
TI,Mar 2025,Days Payable,171.0
TI,Mar 2026,Days Payable,98.0
TI,Mar 2015,Cash Conversion Cycle,21.0
TI,Mar 2016,Cash Conversion Cycle,7.0
TI,Mar 2017,Cash Conversion Cycle,-65.0
TI,Mar 2018,Cash Conversion Cycle,-103.0
TI,Mar 2019,Cash Conversion Cycle,-117.0
TI,Mar 2020,Cash Conversion Cycle,-46.0
TI,Mar 2021,Cash Conversion Cycle,-91.0
TI,Mar 2022,Cash Conversion Cycle,-86.0
TI,Mar 2023,Cash Conversion Cycle,89.0
TI,Mar 2024,Cash Conversion Cycle,87.0
TI,Mar 2025,Cash Conversion Cycle,125.0
TI,Mar 2026,Cash Conversion Cycle,217.0
TI,Mar 2015,Working Capital Days,9.0
TI,Mar 2016,Working Capital Days,-148.0
TI,Mar 2017,Working Capital Days,-441.0
TI,Mar 2018,Working Capital Days,-583.0
TI,Mar 2019,Working Capital Days,-550.0
TI,Mar 2020,Working Capital Days,-12.0
TI,Mar 2021,Working Capital Days,-147.0
TI,Mar 2022,Working Capital Days,-42.0
TI,Mar 2023,Working Capital Days,16.0
TI,Mar 2024,Working Capital Days,76.0
TI,Mar 2025,Working Capital Days,94.0
TI,Mar 2026,Working Capital Days,148.0
TI,Mar 2015,ROCE %,5.0
TI,Mar 2016,ROCE %,-13.0
TI,Mar 2017,ROCE %,-11.0
TI,Mar 2018,ROCE %,-0.0
TI,Mar 2019,ROCE %,3.0
TI,Mar 2020,ROCE %,-8.0
TI,Mar 2021,ROCE %,5.0
TI,Mar 2022,ROCE %,13.0
TI,Mar 2023,ROCE %,15.0
TI,Mar 2024,ROCE %,22.0
TI,Mar 2025,ROCE %,28.0
TI,Mar 2026,ROCE %,12.0
TIINDIA,Mar 2016,Debtor Days,50.0
TIINDIA,Mar 2017,Debtor Days,51.0
TIINDIA,Mar 2018,Debtor Days,41.0
TIINDIA,Mar 2019,Debtor Days,40.0
TIINDIA,Mar 2020,Debtor Days,74.0
TIINDIA,Mar 2021,Debtor Days,52.0
TIINDIA,Mar 2022,Debtor Days,52.0
TIINDIA,Mar 2023,Debtor Days,59.0
TIINDIA,Mar 2024,Debtor Days,62.0
TIINDIA,Mar 2025,Debtor Days,70.0
TIINDIA,Mar 2026,Debtor Days,
TIINDIA,Mar 2016,Inventory Days,101.0
TIINDIA,Mar 2017,Inventory Days,93.0
TIINDIA,Mar 2018,Inventory Days,84.0
TIINDIA,Mar 2019,Inventory Days,75.0
TIINDIA,Mar 2020,Inventory Days,111.0
TIINDIA,Mar 2021,Inventory Days,58.0
TIINDIA,Mar 2022,Inventory Days,50.0
TIINDIA,Mar 2023,Inventory Days,59.0
TIINDIA,Mar 2024,Inventory Days,63.0
TIINDIA,Mar 2025,Inventory Days,70.0
TIINDIA,Mar 2026,Inventory Days,
TIINDIA,Mar 2016,Days Payable,107.0
TIINDIA,Mar 2017,Days Payable,117.0
TIINDIA,Mar 2018,Days Payable,96.0
TIINDIA,Mar 2019,Days Payable,94.0
TIINDIA,Mar 2020,Days Payable,224.0
TIINDIA,Mar 2021,Days Payable,103.0
TIINDIA,Mar 2022,Days Payable,85.0
TIINDIA,Mar 2023,Days Payable,90.0
TIINDIA,Mar 2024,Days Payable,89.0
TIINDIA,Mar 2025,Days Payable,98.0
TIINDIA,Mar 2026,Days Payable,
TIINDIA,Mar 2016,Cash Conversion Cycle,44.0
TIINDIA,Mar 2017,Cash Conversion Cycle,26.0
TIINDIA,Mar 2018,Cash Conversion Cycle,29.0
TIINDIA,Mar 2019,Cash Conversion Cycle,22.0
TIINDIA,Mar 2020,Cash Conversion Cycle,-38.0
TIINDIA,Mar 2021,Cash Conversion Cycle,8.0
TIINDIA,Mar 2022,Cash Conversion Cycle,17.0
TIINDIA,Mar 2023,Cash Conversion Cycle,28.0
TIINDIA,Mar 2024,Cash Conversion Cycle,36.0
TIINDIA,Mar 2025,Cash Conversion Cycle,41.0
TIINDIA,Mar 2026,Cash Conversion Cycle,
TIINDIA,Mar 2016,Working Capital Days,4.0
TIINDIA,Mar 2017,Working Capital Days,-4.0
TIINDIA,Mar 2018,Working Capital Days,-3.0
TIINDIA,Mar 2019,Working Capital Days,-2.0
TIINDIA,Mar 2020,Working Capital Days,-88.0
TIINDIA,Mar 2021,Working Capital Days,-30.0
TIINDIA,Mar 2022,Working Capital Days,0.0
TIINDIA,Mar 2023,Working Capital Days,10.0
TIINDIA,Mar 2024,Working Capital Days,24.0
TIINDIA,Mar 2025,Working Capital Days,67.0
TIINDIA,Mar 2026,Working Capital Days,
TIINDIA,Mar 2016,ROCE %,26.0
TIINDIA,Mar 2017,ROCE %,13.0
TIINDIA,Mar 2018,ROCE %,20.0
TIINDIA,Mar 2019,ROCE %,21.0
TIINDIA,Mar 2020,ROCE %,13.0
TIINDIA,Mar 2021,ROCE %,26.0
TIINDIA,Mar 2022,ROCE %,32.0
TIINDIA,Mar 2023,ROCE %,26.0
TIINDIA,Mar 2024,ROCE %,22.0
TIINDIA,Mar 2025,ROCE %,17.0
TIINDIA,Mar 2026,ROCE %,
TIMETECHNO,Mar 2015,Debtor Days,69.0
TIMETECHNO,Mar 2016,Debtor Days,75.0
TIMETECHNO,Mar 2017,Debtor Days,77.0
TIMETECHNO,Mar 2018,Debtor Days,79.0
TIMETECHNO,Mar 2019,Debtor Days,80.0
TIMETECHNO,Mar 2020,Debtor Days,84.0
TIMETECHNO,Mar 2021,Debtor Days,97.0
TIMETECHNO,Mar 2022,Debtor Days,87.0
TIMETECHNO,Mar 2023,Debtor Days,80.0
TIMETECHNO,Mar 2024,Debtor Days,79.0
TIMETECHNO,Mar 2025,Debtor Days,78.0
TIMETECHNO,Mar 2026,Debtor Days,87.0
TIMETECHNO,Mar 2015,Inventory Days,102.0
TIMETECHNO,Mar 2016,Inventory Days,104.0
TIMETECHNO,Mar 2017,Inventory Days,104.0
TIMETECHNO,Mar 2018,Inventory Days,109.0
TIMETECHNO,Mar 2019,Inventory Days,107.0
TIMETECHNO,Mar 2020,Inventory Days,110.0
TIMETECHNO,Mar 2021,Inventory Days,132.0
TIMETECHNO,Mar 2022,Inventory Days,129.0
TIMETECHNO,Mar 2023,Inventory Days,117.0
TIMETECHNO,Mar 2024,Inventory Days,107.0
TIMETECHNO,Mar 2025,Inventory Days,108.0
TIMETECHNO,Mar 2026,Inventory Days,111.0
TIMETECHNO,Mar 2015,Days Payable,67.0
TIMETECHNO,Mar 2016,Days Payable,70.0
TIMETECHNO,Mar 2017,Days Payable,66.0
TIMETECHNO,Mar 2018,Days Payable,74.0
TIMETECHNO,Mar 2019,Days Payable,69.0
TIMETECHNO,Mar 2020,Days Payable,65.0
TIMETECHNO,Mar 2021,Days Payable,56.0
TIMETECHNO,Mar 2022,Days Payable,55.0
TIMETECHNO,Mar 2023,Days Payable,48.0
TIMETECHNO,Mar 2024,Days Payable,45.0
TIMETECHNO,Mar 2025,Days Payable,42.0
TIMETECHNO,Mar 2026,Days Payable,37.0
TIMETECHNO,Mar 2015,Cash Conversion Cycle,104.0
TIMETECHNO,Mar 2016,Cash Conversion Cycle,110.0
TIMETECHNO,Mar 2017,Cash Conversion Cycle,115.0
TIMETECHNO,Mar 2018,Cash Conversion Cycle,113.0
TIMETECHNO,Mar 2019,Cash Conversion Cycle,118.0
TIMETECHNO,Mar 2020,Cash Conversion Cycle,130.0
TIMETECHNO,Mar 2021,Cash Conversion Cycle,173.0
TIMETECHNO,Mar 2022,Cash Conversion Cycle,161.0
TIMETECHNO,Mar 2023,Cash Conversion Cycle,150.0
TIMETECHNO,Mar 2024,Cash Conversion Cycle,141.0
TIMETECHNO,Mar 2025,Cash Conversion Cycle,143.0
TIMETECHNO,Mar 2026,Cash Conversion Cycle,161.0
TIMETECHNO,Mar 2015,Working Capital Days,19.0
TIMETECHNO,Mar 2016,Working Capital Days,26.0
TIMETECHNO,Mar 2017,Working Capital Days,53.0
TIMETECHNO,Mar 2018,Working Capital Days,61.0
TIMETECHNO,Mar 2019,Working Capital Days,65.0
TIMETECHNO,Mar 2020,Working Capital Days,81.0
TIMETECHNO,Mar 2021,Working Capital Days,111.0
TIMETECHNO,Mar 2022,Working Capital Days,104.0
TIMETECHNO,Mar 2023,Working Capital Days,96.0
TIMETECHNO,Mar 2024,Working Capital Days,93.0
TIMETECHNO,Mar 2025,Working Capital Days,106.0
TIMETECHNO,Mar 2026,Working Capital Days,127.0
TIMETECHNO,Mar 2015,ROCE %,13.0
TIMETECHNO,Mar 2016,ROCE %,14.0
TIMETECHNO,Mar 2017,ROCE %,14.0
TIMETECHNO,Mar 2018,ROCE %,15.0
TIMETECHNO,Mar 2019,ROCE %,16.0
TIMETECHNO,Mar 2020,ROCE %,13.0
TIMETECHNO,Mar 2021,ROCE %,9.0
TIMETECHNO,Mar 2022,ROCE %,12.0
TIMETECHNO,Mar 2023,ROCE %,13.0
TIMETECHNO,Mar 2024,ROCE %,16.0
TIMETECHNO,Mar 2025,ROCE %,17.0
TIMETECHNO,Mar 2026,ROCE %,17.0
TIMKEN,Mar 2025,Debtor Days,81.0
TIMKEN,Mar 2026,Debtor Days,85.0
TIMKEN,Mar 2025,Inventory Days,124.0
TIMKEN,Mar 2026,Inventory Days,135.0
TIMKEN,Mar 2025,Days Payable,77.0
TIMKEN,Mar 2026,Days Payable,105.0
TIMKEN,Mar 2025,Cash Conversion Cycle,128.0
TIMKEN,Mar 2026,Cash Conversion Cycle,116.0
TIMKEN,Mar 2025,Working Capital Days,120.0
TIMKEN,Mar 2026,Working Capital Days,115.0
TIMKEN,Mar 2025,ROCE %,19.0
TIMKEN,Mar 2026,ROCE %,
TIPSMUSIC,Mar 2015,Debtor Days,11.0
TIPSMUSIC,Mar 2016,Debtor Days,72.0
TIPSMUSIC,Mar 2017,Debtor Days,46.0
TIPSMUSIC,Mar 2018,Debtor Days,69.0
TIPSMUSIC,Mar 2019,Debtor Days,19.0
TIPSMUSIC,Mar 2020,Debtor Days,73.0
TIPSMUSIC,Mar 2021,Debtor Days,61.0
TIPSMUSIC,Mar 2022,Debtor Days,48.0
TIPSMUSIC,Mar 2023,Debtor Days,40.0
TIPSMUSIC,Mar 2024,Debtor Days,40.0
TIPSMUSIC,Mar 2025,Debtor Days,32.0
TIPSMUSIC,Mar 2026,Debtor Days,33.0
TIPSMUSIC,Mar 2015,Inventory Days,
TIPSMUSIC,Mar 2016,Inventory Days,
TIPSMUSIC,Mar 2017,Inventory Days,
TIPSMUSIC,Mar 2018,Inventory Days,
TIPSMUSIC,Mar 2019,Inventory Days,
TIPSMUSIC,Mar 2020,Inventory Days,
TIPSMUSIC,Mar 2021,Inventory Days,
TIPSMUSIC,Mar 2022,Inventory Days,
TIPSMUSIC,Mar 2023,Inventory Days,
TIPSMUSIC,Mar 2024,Inventory Days,
TIPSMUSIC,Mar 2025,Inventory Days,
TIPSMUSIC,Mar 2026,Inventory Days,
TIPSMUSIC,Mar 2015,Days Payable,
TIPSMUSIC,Mar 2016,Days Payable,
TIPSMUSIC,Mar 2017,Days Payable,
TIPSMUSIC,Mar 2018,Days Payable,
TIPSMUSIC,Mar 2019,Days Payable,
TIPSMUSIC,Mar 2020,Days Payable,
TIPSMUSIC,Mar 2021,Days Payable,
TIPSMUSIC,Mar 2022,Days Payable,
TIPSMUSIC,Mar 2023,Days Payable,
TIPSMUSIC,Mar 2024,Days Payable,
TIPSMUSIC,Mar 2025,Days Payable,
TIPSMUSIC,Mar 2026,Days Payable,
TIPSMUSIC,Mar 2015,Cash Conversion Cycle,11.0
TIPSMUSIC,Mar 2016,Cash Conversion Cycle,72.0
TIPSMUSIC,Mar 2017,Cash Conversion Cycle,46.0
TIPSMUSIC,Mar 2018,Cash Conversion Cycle,69.0
TIPSMUSIC,Mar 2019,Cash Conversion Cycle,19.0
TIPSMUSIC,Mar 2020,Cash Conversion Cycle,73.0
TIPSMUSIC,Mar 2021,Cash Conversion Cycle,61.0
TIPSMUSIC,Mar 2022,Cash Conversion Cycle,48.0
TIPSMUSIC,Mar 2023,Cash Conversion Cycle,40.0
TIPSMUSIC,Mar 2024,Cash Conversion Cycle,40.0
TIPSMUSIC,Mar 2025,Cash Conversion Cycle,32.0
TIPSMUSIC,Mar 2026,Cash Conversion Cycle,33.0
TIPSMUSIC,Mar 2015,Working Capital Days,399.0
TIPSMUSIC,Mar 2016,Working Capital Days,523.0
TIPSMUSIC,Mar 2017,Working Capital Days,600.0
TIPSMUSIC,Mar 2018,Working Capital Days,267.0
TIPSMUSIC,Mar 2019,Working Capital Days,62.0
TIPSMUSIC,Mar 2020,Working Capital Days,127.0
TIPSMUSIC,Mar 2021,Working Capital Days,278.0
TIPSMUSIC,Mar 2022,Working Capital Days,136.0
TIPSMUSIC,Mar 2023,Working Capital Days,5.0
TIPSMUSIC,Mar 2024,Working Capital Days,-46.0
TIPSMUSIC,Mar 2025,Working Capital Days,64.0
TIPSMUSIC,Mar 2026,Working Capital Days,192.0
TIPSMUSIC,Mar 2015,ROCE %,8.0
TIPSMUSIC,Mar 2016,ROCE %,10.0
TIPSMUSIC,Mar 2017,ROCE %,10.0
TIPSMUSIC,Mar 2018,ROCE %,9.0
TIPSMUSIC,Mar 2019,ROCE %,8.0
TIPSMUSIC,Mar 2020,ROCE %,18.0
TIPSMUSIC,Mar 2021,ROCE %,64.0
TIPSMUSIC,Mar 2022,ROCE %,86.0
TIPSMUSIC,Mar 2023,ROCE %,87.0
TIPSMUSIC,Mar 2024,ROCE %,104.0
TIPSMUSIC,Mar 2025,ROCE %,109.0
TIPSMUSIC,Mar 2026,ROCE %,122.0
TITAGARH,Mar 2015,Debtor Days,54.0
TITAGARH,Mar 2016,Debtor Days,87.0
TITAGARH,Mar 2017,Debtor Days,50.0
TITAGARH,Mar 2018,Debtor Days,79.0
TITAGARH,Mar 2019,Debtor Days,81.0
TITAGARH,Mar 2020,Debtor Days,52.0
TITAGARH,Mar 2021,Debtor Days,136.0
TITAGARH,Mar 2022,Debtor Days,58.0
TITAGARH,Mar 2023,Debtor Days,37.0
TITAGARH,Mar 2024,Debtor Days,50.0
TITAGARH,Mar 2025,Debtor Days,63.0
TITAGARH,Mar 2026,Debtor Days,72.0
TITAGARH,Mar 2015,Inventory Days,176.0
TITAGARH,Mar 2016,Inventory Days,471.0
TITAGARH,Mar 2017,Inventory Days,182.0
TITAGARH,Mar 2018,Inventory Days,213.0
TITAGARH,Mar 2019,Inventory Days,203.0
TITAGARH,Mar 2020,Inventory Days,119.0
TITAGARH,Mar 2021,Inventory Days,142.0
TITAGARH,Mar 2022,Inventory Days,176.0
TITAGARH,Mar 2023,Inventory Days,78.0
TITAGARH,Mar 2024,Inventory Days,64.0
TITAGARH,Mar 2025,Inventory Days,65.0
TITAGARH,Mar 2026,Inventory Days,92.0
TITAGARH,Mar 2015,Days Payable,75.0
TITAGARH,Mar 2016,Days Payable,248.0
TITAGARH,Mar 2017,Days Payable,150.0
TITAGARH,Mar 2018,Days Payable,148.0
TITAGARH,Mar 2019,Days Payable,209.0
TITAGARH,Mar 2020,Days Payable,111.0
TITAGARH,Mar 2021,Days Payable,146.0
TITAGARH,Mar 2022,Days Payable,153.0
TITAGARH,Mar 2023,Days Payable,55.0
TITAGARH,Mar 2024,Days Payable,39.0
TITAGARH,Mar 2025,Days Payable,29.0
TITAGARH,Mar 2026,Days Payable,52.0
TITAGARH,Mar 2015,Cash Conversion Cycle,155.0
TITAGARH,Mar 2016,Cash Conversion Cycle,310.0
TITAGARH,Mar 2017,Cash Conversion Cycle,82.0
TITAGARH,Mar 2018,Cash Conversion Cycle,145.0
TITAGARH,Mar 2019,Cash Conversion Cycle,75.0
TITAGARH,Mar 2020,Cash Conversion Cycle,60.0
TITAGARH,Mar 2021,Cash Conversion Cycle,131.0
TITAGARH,Mar 2022,Cash Conversion Cycle,81.0
TITAGARH,Mar 2023,Cash Conversion Cycle,60.0
TITAGARH,Mar 2024,Cash Conversion Cycle,75.0
TITAGARH,Mar 2025,Cash Conversion Cycle,99.0
TITAGARH,Mar 2026,Cash Conversion Cycle,113.0
TITAGARH,Mar 2015,Working Capital Days,55.0
TITAGARH,Mar 2016,Working Capital Days,57.0
TITAGARH,Mar 2017,Working Capital Days,38.0
TITAGARH,Mar 2018,Working Capital Days,3.0
TITAGARH,Mar 2019,Working Capital Days,62.0
TITAGARH,Mar 2020,Working Capital Days,96.0
TITAGARH,Mar 2021,Working Capital Days,90.0
TITAGARH,Mar 2022,Working Capital Days,48.0
TITAGARH,Mar 2023,Working Capital Days,20.0
TITAGARH,Mar 2024,Working Capital Days,61.0
TITAGARH,Mar 2025,Working Capital Days,58.0
TITAGARH,Mar 2026,Working Capital Days,76.0
TITAGARH,Mar 2015,ROCE %,5.0
TITAGARH,Mar 2016,ROCE %,2.0
TITAGARH,Mar 2017,ROCE %,6.0
TITAGARH,Mar 2018,ROCE %,-8.0
TITAGARH,Mar 2019,ROCE %,1.0
TITAGARH,Mar 2020,ROCE %,7.0
TITAGARH,Mar 2021,ROCE %,5.0
TITAGARH,Mar 2022,ROCE %,9.0
TITAGARH,Mar 2023,ROCE %,18.0
TITAGARH,Mar 2024,ROCE %,25.0
TITAGARH,Mar 2025,ROCE %,17.0
TITAGARH,Mar 2026,ROCE %,11.0
TITAN,Mar 2015,Debtor Days,6.0
TITAN,Mar 2016,Debtor Days,6.0
TITAN,Mar 2017,Debtor Days,6.0
TITAN,Mar 2018,Debtor Days,7.0
TITAN,Mar 2019,Debtor Days,8.0
TITAN,Mar 2020,Debtor Days,5.0
TITAN,Mar 2021,Debtor Days,6.0
TITAN,Mar 2022,Debtor Days,7.0
TITAN,Mar 2023,Debtor Days,6.0
TITAN,Mar 2024,Debtor Days,7.0
TITAN,Mar 2025,Debtor Days,6.0
TITAN,Mar 2026,Debtor Days,4.0
TITAN,Mar 2015,Inventory Days,169.0
TITAN,Mar 2016,Inventory Days,198.0
TITAN,Mar 2017,Inventory Days,189.0
TITAN,Mar 2018,Inventory Days,185.0
TITAN,Mar 2019,Inventory Days,178.0
TITAN,Mar 2020,Inventory Days,195.0
